,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type_x,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,property_type,room_type_y,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,LSOA11CD
504,29416965,Home in Bristol · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,20605126,Val,,Clifton Down,51.46945,-2.61132,Private room,70.0,1,14,2023-02-19,0.27,2,23,2,,Private room in home,Private room,2,,1 shared bath,,1.0,[],E01014559
505,29432972,Bed and breakfast in City of Bristol · ★4.25 · 1 bedroom · 1 bed · 1.5 shared baths,65681357,Laina,,Lockleaze,51.49494934082031,-2.5665030479431152,Private room,55.0,1,8,2023-09-08,0.85,5,365,8,,Private room in bed and breakfast,Private room,2,,1.5 shared baths,,1.0,[],E01014661
506,29433850,Rental unit in City of Bristol · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,143390860,Philip,,Clifton,51.45205,-2.6232,Private room,,2,65,2023-02-05,1.03,3,0,1,,Private room in rental unit,Private room,2,,1 shared bath,,1.0,[],E01014548
507,29530787,Townhouse in City of Bristol · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,87714363,Hilary,,Cotham,51.46377,-2.59178,Private room,50.0,2,8,2023-10-07,0.13,2,8,3,,Private room in townhouse,Private room,2,,1.5 baths,,1.0,[],E01033367
508,29533769,Rental unit in City of Bristol · ★4.29 · 1 bedroom · 1 bed · 2 shared baths,54503007,Patrick,,Central,51.45438,-2.59424,Private room,731.0,1,101,2023-11-07,1.63,4,353,11,,Private room in rental unit,Private room,2,,2 shared baths,,1.0,[],E01014540
509,29541041,Townhouse in City of Bristol · ★4.88 · 2 bedrooms · 3 beds · 1 private bath,64553182,Jodie,,Bishopston & Ashley Down,51.48172,-2.58415,Private room,98.0,1,42,2023-12-09,0.72,1,0,26,,Private room in townhouse,Private room,5,,1 private bath,,3.0,[],E01014507
510,29621715,Home in City of Bristol · ★4.85 · 3 bedrooms · 3 beds · 1 bath,171178909,Ashley,,Avonmouth & Lawrence Weston,51.50308,-2.65362,Entire home/apt,144.0,2,255,2023-12-03,4.06,1,339,45,,Entire home,Entire home/apt,6,,1 bath,,3.0,[],E01014638
511,29767400,Rental unit in City of Bristol · ★4.76 · 1 bedroom · 2 beds · 1 bath,53674345,Lyndsey,,Ashley,51.46346,-2.58649,Entire home/apt,100.0,2,84,2023-12-18,1.35,1,1,35,,Entire rental unit,Entire home/apt,4,,1 bath,,2.0,[],E01033348
512,29878335,Home in Bristol · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,27540782,Sophia,,Southville,51.44389,-2.60641,Private room,41.0,29,5,2021-07-11,0.08,3,172,0,,Private room in home,Private room,1,,1 shared bath,,1.0,[],E01014698
513,29905529,Guest suite in Bristol  · ★4.50 · 1 bedroom · 1 bed · 1 private bath,32515363,Willow,,St George West,51.45846,-2.5534,Private room,110.0,1,42,2023-10-08,0.68,3,341,1,,Private room in guest suite,Private room,2,,1 private bath,,1.0,[],E01014566
514,29906542,Guest suite in Bristol  · ★4.42 · 1 bedroom · 1 bed · 1 private bath,32515363,Willow,,St George West,51.46024,-2.55261,Private room,109.0,1,60,2023-11-24,0.97,3,350,9,,Private room in guest suite,Private room,2,,1 private bath,,1.0,[],E01014566
515,29980982,Home in City of Bristol · ★4.97 · 1 bedroom · 1 bed · 1.5 shared baths,35116208,Helen,,Lawrence Hill,51.46271819385507,-2.568173481524337,Private room,38.0,2,230,2023-12-15,3.7,1,99,54,,Private room in home,Private room,2,,1.5 shared baths,,1.0,[],E01014653
516,30040039,Townhouse in City of Bristol · ★4.95 · 1 bedroom · 1 bed · 2 shared baths,219288156,Jaki & Tony,,Ashley,51.46849,-2.58297,Private room,42.0,2,277,2023-12-10,4.48,1,105,55,,Private room in townhouse,Private room,2,,2 shared baths,,1.0,[],E01014488
517,30056098,Rental unit in City of Bristol · ★4.30 · Studio · 1 bed · 1 bath,65192629,Hopewell,,Hotwells & Harbourside,51.45542,-2.60422,Entire home/apt,78.0,1,47,2023-12-15,0.83,160,344,14,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01014542
518,30063807,Home in City of Bristol · ★4.76 · 5 bedrooms · 12 beds · 2 baths,32862540,Patrycja,,Eastville,51.47353,-2.55143,Entire home/apt,369.0,2,48,2023-10-22,0.83,10,0,14,,Entire home,Entire home/apt,14,,2 baths,,12.0,[],E01014573
519,30082363,Home in City of Bristol · ★4.34 · 1 bedroom · 3 beds · 2.5 shared baths,32862540,Patrycja,,Eastville,51.47232,-2.54995,Private room,61.0,2,64,2023-01-29,1.04,10,3,2,,Private room in home,Private room,6,,2.5 shared baths,,3.0,[],E01014575
520,30083933,Rental unit in City of Bristol · ★4.65 · 1 bedroom · 1 bed · 1.5 baths,65192629,Hopewell,,Ashley,51.46134,-2.58912,Entire home/apt,,1,26,2020-11-21,0.42,160,0,0,,Entire rental unit,Entire home/apt,2,,1.5 baths,,1.0,[],E01033347
521,30124216,Home in City of Bristol · ★4.44 · 1 bedroom · 2 beds · 2 baths,32862540,Patrycja,,Eastville,51.47199,-2.5499,Private room,63.0,2,57,2023-12-03,0.92,10,2,2,,Private room in home,Private room,4,,2 baths,,2.0,[],E01014575
522,30124359,Home in City of Bristol · ★4.35 · 1 bedroom · 2 beds · 1 shared bath,32862540,Patrycja,,Eastville,51.47258,-2.54955,Private room,56.0,2,54,2022-10-21,0.87,10,0,0,,Private room in home,Private room,4,,1 shared bath,,2.0,[],E01014575
523,30124441,Home in City of Bristol · ★4.76 · 1 bedroom · 1 bed · 1 shared bath,32862540,Patrycja,,Eastville,51.47397,-2.55023,Private room,58.0,2,66,2023-10-05,1.07,10,0,8,,Private room in home,Private room,2,,1 shared bath,,1.0,[],E01014573
524,30142663,Serviced apartment in Bristol · ★4.75 · Studio · 1 bed · 1 private bath,65192629,Hopewell,,Clifton Down,51.46255,-2.61483,Hotel room,81.0,1,99,2023-04-18,1.65,160,327,5,,Room in serviced apartment,Hotel room,2,,1 private bath,,1.0,[],E01014552
525,30144539,Serviced apartment in Bristol · ★4.56 · Studio · 1 bed · 1 private bath,65192629,Hopewell,,Clifton Down,51.46255,-2.61483,Hotel room,71.0,1,178,2023-12-01,2.95,160,344,36,,Room in serviced apartment,Hotel room,2,,1 private bath,,1.0,[],E01014552
526,30192770,Serviced apartment in Bristol · ★4.81 · Studio · 1 bed · 1 bath,65192629,Hopewell,,Clifton,51.46251,-2.617,Hotel room,71.0,1,67,2023-10-13,1.11,160,341,4,,Room in serviced apartment,Hotel room,2,,1 bath,,1.0,[],E01014545
527,30192991,Rental unit in Bristol · ★4.78 · Studio · 1 bed · 1 private bath,65192629,Hopewell,,Clifton Down,51.46255,-2.61483,Private room,82.0,1,55,2023-11-21,0.91,160,343,3,,Private room in rental unit,Private room,2,,1 private bath,,1.0,[],E01014552
528,30193144,Serviced apartment in Bristol · ★4.74 · Studio · 1 bed · 1 private bath,65192629,Hopewell,,Clifton Down,51.46255,-2.61483,Hotel room,80.0,1,73,2023-10-27,1.22,160,332,7,,Room in serviced apartment,Hotel room,2,,1 private bath,,1.0,[],E01014552
529,30308613,Rental unit in City of Bristol · ★4.72 · 1 bedroom · 1 bed · 1 bath,227623232,Ana,,Lawrence Hill,51.45177,-2.57998,Entire home/apt,,3,53,2022-05-02,0.9,2,0,0,,Entire rental unit,Entire home/apt,4,,1 bath,,1.0,[],E01033352
530,30398903,Condo in Bristol · ★4.89 · 2 bedrooms · 2 beds · 1 bath,73802134,Alys,,Brislington West,51.4395,-2.55258,Entire home/apt,95.0,3,82,2023-10-30,1.43,1,295,32,,Entire condo,Entire home/apt,4,,1 bath,,2.0,[],E01014531
531,30420115,Tiny home in City of Bristol · ★4.88 · 1 bedroom · 2 beds · 1.5 baths,23560849,Ruby,,Eastville,51.47745,-2.55668,Entire home/apt,85.0,2,88,2021-11-14,1.44,2,0,0,,Tiny home,Entire home/apt,3,,1.5 baths,,2.0,[],E01014575
532,30464483,Home in City of Bristol · ★4.83 · 3 bedrooms · 4 beds · 1.5 baths,3209298,Jo,,Southville,51.44232,-2.61086,Entire home/apt,,2,12,2023-08-04,0.26,1,0,3,,Entire home,Entire home/apt,6,,1.5 baths,,4.0,[],E01014696
533,30557879,Home in City of Bristol · ★4.40 · 2 bedrooms · 3 beds · 1 bath,35626375,Lisa,,Eastville,51.47254,-2.54285,Entire home/apt,,6,5,2022-08-30,0.17,1,0,0,,Entire home,Entire home/apt,4,,1 bath,,3.0,[],E01014573
534,30702039,Condo in City of Bristol · ★4.95 · 1 bedroom · 1 bed · 1 bath,11788371,Florina,,Southmead,51.50589,-2.59562,Entire home/apt,63.0,1,148,2023-12-03,2.45,1,20,26,,Entire condo,Entire home/apt,2,,1 bath,,1.0,[],E01014690
535,30760761,Home in City of Bristol · ★4.98 · 3 bedrooms · 3 beds · 3.5 baths,13748323,Janet,,Westbury-on-Trym & Henleaze,51.47808,-2.6145,Entire home/apt,120.0,3,90,2023-11-19,1.5,1,274,9,,Entire home,Entire home/apt,5,,3.5 baths,,3.0,[],E01014619
536,30760891,Condo in City of Bristol · ★4.78 · 1 bedroom · 2 beds · 2 baths,178961162,Ella,,St George West,51.46415,-2.5445,Entire home/apt,89.0,1,165,2023-10-31,2.7,2,23,29,,Entire condo,Entire home/apt,4,,2 baths,,2.0,[],E01014686
537,30818520,Home in City of Bristol · ★4.80 · 1 bedroom · 1 bed · 1.5 shared baths,197611990,Daniel,,Knowle,51.43179,-2.56941,Private room,,1,5,2023-10-29,1.97,1,0,5,,Private room in home,Private room,1,,1.5 shared baths,,1.0,[],E01014645
538,30880692,Rental unit in Redland · ★4.74 · 2 bedrooms · 4 beds · 1 bath,70042478,Alex,,Clifton Down,51.462448,-2.60826,Entire home/apt,85.0,1,250,2023-12-17,4.12,1,0,56,,Entire rental unit,Entire home/apt,6,,1 bath,,4.0,[],E01014558
539,31058068,Rental unit in City of Bristol · ★4.91 · 2 bedrooms · 3 beds · 1 bath,203069597,Max,,Central,51.45542,-2.59773,Entire home/apt,209.0,3,226,2023-12-20,4.88,1,99,78,,Entire rental unit,Entire home/apt,6,,1 bath,,3.0,[],E01014540
540,31290151,Rental unit in City of Bristol · ★4.94 · 1 bedroom · 1 bed · 1 bath,9172761,Alex.Clark@Relayconsultants.Com,,Clifton,51.45582,-2.61101,Entire home/apt,83.0,2,429,2023-12-21,7.11,1,0,96,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01014554
541,31304967,Rental unit in City of Bristol · ★4.90 · 1 bedroom · 1 bed · 1 bath,234306227,Carly,,Ashley,51.46422,-2.58536,Entire home/apt,,1,20,2019-12-01,0.36,1,0,0,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01033366
542,31366949,Tiny home in Hotwells · ★4.84 · 1 bed · 1.5 baths,124962701,Guy,,Hotwells & Harbourside,51.45016,-2.61614,Entire home/apt,78.0,2,90,2023-12-11,3.15,1,9,23,,Tiny home,Entire home/apt,2,,1.5 baths,,1.0,[],E01014550
543,31410851,Home in Horfield · ★4.83 · 3 bedrooms · 2 beds · 1 bath,121050747,Johnathan,,Horfield,51.49383,-2.58111,Entire home/apt,125.0,2,12,2023-03-19,0.74,1,206,3,,Entire home,Entire home/apt,4,,1 bath,,2.0,[],E01014634
544,31433074,Home in City of Bristol · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,33415791,Claire,,Lawrence Hill,51.46489,-2.56641,Private room,35.0,14,8,2020-12-07,0.13,1,242,0,,Private room in home,Private room,2,,1 shared bath,,1.0,[],E01014655
545,31454348,Townhouse in City of Bristol · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,207026011,Ed,,Southville,51.44507,-2.60554,Private room,,3,21,2023-07-28,0.35,1,0,3,,Private room in townhouse,Private room,1,,1.5 shared baths,,1.0,[],E01014701
546,31505243,Rental unit in City of Bristol · ★4.86 · 1 bedroom · 2 beds · 1 bath,77234180,Fran,,Central,51.45283,-2.59599,Entire home/apt,100.0,2,86,2023-11-28,1.61,1,301,13,,Entire rental unit,Entire home/apt,4,,1 bath,,2.0,[],E01014540
547,31554076,Condo in Henbury · 1 bedroom · 2 beds · 1 bath,14087241,Kristina,,Henbury & Brentry,51.50492,-2.62201,Entire home/apt,,1,2,2022-05-29,0.1,1,0,0,,Entire condo,Entire home/apt,3,,1 bath,,2.0,[],E01032517
548,31740188,Rental unit in City of Bristol · ★4.78 · 2 bedrooms · 2 beds · 1 bath,236481623,Bespoke Cultural Escapes,,Ashley,51.46078,-2.5905,Entire home/apt,90.0,2,223,2023-12-15,3.74,47,0,37,,Entire rental unit,Entire home/apt,4,,1 bath,,2.0,[],E01033342
549,31791712,Rental unit in City of Bristol · ★4.77 · 1 bedroom · 1 bed · 1 bath,238258865,Sam,,Ashley,51.45946,-2.58504,Entire home/apt,91.0,1,147,2023-12-21,2.5,1,72,42,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01033358
550,31795832,Rental unit in Avon · ★4.92 · 5 bedrooms · 5 beds · 5 baths,65192629,Hopewell,,Clifton Down,51.46252,-2.61473,Entire home/apt,424.0,1,25,2023-11-28,0.44,160,318,3,,Entire rental unit,Entire home/apt,10,,5 baths,,5.0,[],E01014552
551,31796234,Rental unit in City of Bristol · ★4.42 · 3 bedrooms · 5 beds · 1 bath,51686051,Michael,,Avonmouth & Lawrence Weston,51.49054,-2.67777,Entire home/apt,129.0,2,31,2023-12-08,0.52,17,88,4,,Entire rental unit,Entire home/apt,5,,1 bath,,5.0,[],E01014493
552,31946180,Rental unit in City of Bristol · ★4.64 · 2 bedrooms · 2 beds · 1 bath,34763945,Mary,,Bishopsworth,51.41649,-2.61866,Entire home/apt,138.0,2,22,2022-06-11,0.4,3,56,0,,Entire rental unit,Entire home/apt,6,,1 bath,,2.0,[],E01014521
553,31952623,Rental unit in City of Bristol · ★4.52 · 2 bedrooms · 3 beds · 1 bath,68684564,Ollie,,Redland,51.47203,-2.59628,Entire home/apt,78.0,4,200,2023-12-09,3.38,1,0,38,,Entire rental unit,Entire home/apt,6,,1 bath,,3.0,[],E01014670
554,31976664,Rental unit in City of Bristol · ★4.43 · 1 bedroom · 1 bed · 1 bath,65192629,Hopewell,,Clifton,51.45653,-2.61507,Entire home/apt,91.0,1,159,2023-12-21,2.68,160,344,44,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01014554
555,32016640,Home in City of Bristol · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,141817337,Olivia,,Avonmouth & Lawrence Weston,51.49477,-2.68322,Private room,28.0,1,4,2019-09-27,0.07,1,55,0,,Private room in home,Private room,2,,1.5 shared baths,,1.0,[],E01014499
556,32268896,Home in South Gloucestershire · ★4.50 · 1 bedroom · 2 beds · 1.5 shared baths,156942767,Julie,,St George Central,51.46075,-2.51525,Private room,45.0,3,12,2022-09-26,0.21,1,172,0,,Private room in home,Private room,1,,1.5 shared baths,,2.0,[],E01014673
557,32288245,Bed and breakfast in City of Bristol · ★4.80 · 1 bedroom · 2 beds · 1 shared bath,100890506,Lydia,,Cotham,51.46445,-2.59755,Private room,46.0,1,203,2023-12-10,3.45,3,345,85,,Private room in bed and breakfast,Private room,2,,1 shared bath,,2.0,[],E01014557
558,32288430,Bed and breakfast in City of Bristol · ★4.73 · 1 bedroom · 2 beds · 1 shared bath,100890506,Lydia,,Cotham,51.46406,-2.59851,Private room,47.0,1,328,2023-12-11,5.57,3,357,69,,Private room in bed and breakfast,Private room,2,,1 shared bath,,2.0,[],E01014557
559,32310759,Home in City of Bristol · ★4.97 · 1 bedroom · 3 beds · 1 shared bath,242554151,Mark,,Windmill Hill,51.43962,-2.57929,Private room,40.0,3,151,2023-12-18,2.56,1,0,46,,Private room in home,Private room,4,,1 shared bath,,3.0,[],E01014735
560,32330644,Condo in City of Bristol · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,95156661,Graham,,Lockleaze,51.48738479614258,-2.567135095596313,Private room,100.0,4,22,2023-10-22,0.37,2,51,1,,Private room in condo,Private room,1,,1 shared bath,,1.0,[],E01014663
561,32334406,Rental unit in England · ★3.50 · 2 bedrooms · 2 beds · 1 private bath,159464911,Ihsan,,Lockleaze,51.47674,-2.56743,Private room,,1,8,2019-07-20,0.14,1,0,0,,Private room in rental unit,Private room,4,,1 private bath,,2.0,[],E01014665
562,32349932,Home in Redland · ★4.74 · 1 bedroom · 1 bed · 2 shared baths,197909305,Andy,,Cotham,51.46866,-2.60435,Private room,,2,46,2023-09-18,0.78,3,0,4,,Private room in home,Private room,1,,2 shared baths,,1.0,[],E01014560
563,32351591,Home in Redland · ★4.89 · 1 bedroom · 1 bed · 2 shared baths,197909305,Andy,,Cotham,51.47015,-2.60465,Private room,,2,57,2023-09-17,0.97,3,0,4,,Private room in home,Private room,2,,2 shared baths,,1.0,[],E01014560
564,32351662,Rental unit in City of Bristol · ★4.18 · 2 bedrooms · 5 beds · 2 baths,125651447,Your Apartment,,Brislington West,51.44527,-2.55457,Entire home/apt,166.0,1,17,2023-09-06,0.33,57,359,6,,Entire rental unit,Entire home/apt,6,,2 baths,,5.0,[],E01014537
565,32471652,Home in Bristol · ★4.92 · 1 bedroom · 1 bed · 1.5 shared baths,83768162,Ernst,,Horfield,51.49052,-2.58744,Private room,29.0,1,48,2023-12-24,0.82,4,168,18,,Private room in home,Private room,1,,1.5 shared baths,,1.0,[],E01014636
566,32484335,Home in Bristol · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,216097975,Laura,,Easton,51.46751,-2.56431,Private room,,1,229,2023-09-21,3.9,2,0,102,,Private room in home,Private room,1,,1 shared bath,,1.0,[],E01014568
567,32512839,Rental unit in City of Bristol · ★4.70 · 2 bedrooms · 2 beds · 1 bath,244295459,Elizabeth,,Lawrence Hill,51.45588,-2.58315,Entire home/apt,100.0,3,115,2023-12-13,2.06,1,158,36,,Entire rental unit,Entire home/apt,3,,1 bath,,2.0,[],E01033353
568,32523240,Home in City of Bristol · ★4.98 · 2 bedrooms · 2 beds · 1 bath,6410293,Polly,,Easton,51.46238,-2.5588,Entire home/apt,,1,42,2022-08-28,0.72,1,0,0,,Entire home,Entire home/apt,4,,1 bath,,2.0,[],E01014565
569,32548284,Condo in City of Bristol · ★4.75 · 1 bedroom · 1 bed · 1 private bath,244585989,David,,Clifton Down,51.47002,-2.60979,Private room,100.0,1,91,2020-03-15,1.55,1,178,0,,Private room in condo,Private room,2,,1 private bath,,1.0,[],E01014559
570,32608994,Home in City of Bristol · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,11144283,Lucy,,Bedminster,51.43799,-2.60643,Private room,100.0,2,14,2023-11-26,0.24,2,0,5,,Private room in home,Private room,2,,1 shared bath,,1.0,[],E01033364
571,32624841,Rental unit in City of Bristol · ★4.67 · 2 bedrooms · 3 beds · 1 bath,8185082,Roxy,,Lawrence Hill,51.45595,-2.57914,Entire home/apt,166.0,2,186,2023-12-08,3.17,2,152,69,,Entire rental unit,Entire home/apt,6,,1 bath,,3.0,[],E01033353
572,32835191,Guest suite in City of Bristol · ★5.0 · 1 bedroom · 1 bed · 1 bath,52701992,Rosie,,Avonmouth & Lawrence Weston,51.48375,-2.67431,Entire home/apt,72.0,14,27,2023-08-23,0.64,1,0,6,,Entire guest suite,Entire home/apt,1,,1 bath,,1.0,[],E01014495
573,33085525,Rental unit in City of Bristol · ★4.98 · Studio · 1 bed · 1 bath,12535455,Gabrielle,,Bishopston & Ashley Down,51.48405,-2.58311,Entire home/apt,46.0,2,241,2023-09-17,4.17,1,22,33,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01014510
574,33111243,Guest suite in Bristol · ★4.33 · 1 bedroom · 1 bed · 1 private bath,32515363,Willow,,St George West,51.46007,-2.55187,Private room,109.0,1,3,2023-08-11,0.07,3,349,1,,Private room in guest suite,Private room,2,,1 private bath,,1.0,[],E01014681
575,33126419,Rental unit in Clifton · ★4.87 · 2 bedrooms · 2 beds · 1 bath,249378606,Benjamin,,Clifton Down,51.46659,-2.61552,Entire home/apt,110.0,3,69,2023-12-19,2.62,1,212,22,,Entire rental unit,Entire home/apt,4,,1 bath,,2.0,[],E01014553
576,33167649,Rental unit in City of Bristol · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,4753014,Adélaïde,,Cotham,51.4648,-2.59405,Private room,58.0,2,34,2023-08-12,0.59,1,23,1,,Private room in rental unit,Private room,2,,1 shared bath,,1.0,[],E01014563
577,33168556,Home in City of Bristol · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,22002889,Crescentia,,Stockwood,51.42522,-2.56182,Private room,28.0,1,164,2023-12-17,2.85,2,85,17,,Private room in home,Private room,1,,1 shared bath,,1.0,[],E01014708
578,33195461,Home in Bristol City · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,22002889,Crescentia,,Hengrove & Whitchurch Park,51.42459421371824,-2.563429226945939,Private room,37.0,1,14,2023-12-17,4.83,2,54,14,,Private room in home,Private room,2,,1 shared bath,,1.0,[],E01014613
579,33211242,Rental unit in City of Bristol · ★4.79 · 2 bedrooms · 4 beds · 2 baths,125651447,Your Apartment,,Ashley,51.46106,-2.5861,Entire home/apt,225.0,1,61,2023-10-20,1.06,57,343,12,,Entire rental unit,Entire home/apt,6,,2 baths,,4.0,[],E01033347
580,33266492,Home in City of Bristol · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,22299882,Eliana,,Lawrence Hill,51.46638,-2.56752,Private room,39.0,1,7,2019-04-28,0.12,1,0,0,,Private room in home,Private room,2,,1 shared bath,,1.0,[],E01014655
581,33291040,Home in City of Bristol · ★4.88 · 3 bedrooms · 6 beds · 2 baths,104129631,Richard,,St George Troopers Hill,51.45429,-2.53226,Entire home/apt,168.0,2,328,2023-12-10,5.81,1,308,65,,Entire home,Entire home/apt,9,,2 baths,,6.0,[],E01014677
582,33307058,Rental unit in City of Bristol · ★4.96 · 2 bedrooms · 2 beds · 2 baths,10315523,Debbie,,Clifton,51.45672,-2.6149,Entire home/apt,128.0,3,25,2023-11-26,0.46,1,23,7,,Entire rental unit,Entire home/apt,4,,2 baths,,2.0,[],E01014554
583,33309577,Home in Bristol · ★4.67 · 4 bedrooms · 6 beds · 2.5 baths,109506458,Amy,,Eastville,51.47823,-2.53993,Entire home/apt,200.0,5,3,2019-10-20,0.05,2,263,0,,Entire home,Entire home/apt,6,,2.5 baths,,6.0,[],E01014571
584,33314388,Home in City of Bristol · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,64805680,Amanda,,Easton,51.46265,-2.55953,Private room,45.0,1,49,2023-12-17,0.88,1,61,9,,Private room in home,Private room,2,,1 shared bath,,1.0,[],E01014564
585,33361823,Home in City of Bristol · ★4.78 · 4 bedrooms · 4 beds · 1.5 baths,251312494,Jen,,Avonmouth & Lawrence Weston,51.49357,-2.67951,Entire home/apt,276.0,2,64,2023-12-03,1.19,1,326,13,,Entire home,Entire home/apt,6,,1.5 baths,,4.0,[],E01014499
586,33378621,Home in England · ★4.90 · 3 bedrooms · 6 beds · 1 bath,251463576,Remi Martins,,Southville,51.441078,-2.612027,Entire home/apt,155.0,7,77,2023-09-29,1.35,3,326,12,,Entire home,Entire home/apt,8,,1 bath,,6.0,[],E01014700
587,33384562,Serviced apartment in City of Bristol · ★4.31 · 1 bedroom · 3 beds · 1 bath,125651447,Your Apartment,,Lawrence Hill,51.44693,-2.57486,Entire home/apt,98.0,1,13,2023-11-19,0.23,57,348,4,,Entire serviced apartment,Entire home/apt,2,,1 bath,,3.0,[],E01033353
588,33388257,Serviced apartment in City of Bristol · ★3.25 · 1 bedroom · 3 beds · 1 bath,125651447,Your Apartment,,Lawrence Hill,51.4465,-2.57626,Entire home/apt,91.0,1,4,2023-09-04,0.11,57,352,1,,Entire serviced apartment,Entire home/apt,2,,1 bath,,3.0,[],E01033353
589,33389220,Rental unit in City of Bristol · ★4.93 · 1 bedroom · 1 bed · 1.5 shared baths,8410742,Zoe,,Knowle,51.436,-2.56753,Private room,45.0,3,15,2023-10-01,0.3,1,89,4,,Private room in rental unit,Private room,2,,1.5 shared baths,,1.0,[],E01014648
590,33422560,Rental unit in City of Bristol · ★4.86 · Studio · 1 bed · 1 bath,251778415,Max,,Clifton,51.45053,-2.61442,Entire home/apt,,2,150,2022-09-25,2.71,1,0,0,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01014549
591,33492080,Rental unit in City of Bristol · ★4.77 · 1 bedroom · 2 beds · 1 bath,6470448,Jenny,,Easton,51.46434,-2.55744,Entire home/apt,77.0,1,44,2023-11-19,0.79,1,0,8,,Entire rental unit,Entire home/apt,4,,1 bath,,2.0,[],E01014570
592,33538344,Home in City of Bristol · ★5.0 · 2 bedrooms · 2 beds · 1 bath,252721506,Aneta,,Lawrence Hill,51.46591,-2.5701,Entire home/apt,,2,4,2022-05-29,0.07,1,0,0,,Entire home,Entire home/apt,4,,1 bath,,2.0,[],E01014655
593,33605960,Home in City of Bristol · ★5.0 · 1 bedroom · 1 bed · 1 bath,216097975,Laura,,Easton,51.46758,-2.56367,Entire home/apt,,1,22,2023-07-23,0.39,2,0,15,,Entire home,Entire home/apt,2,,1 bath,,1.0,[],E01014568
594,33616612,Rental unit in Cotham · ★4.85 · 1 bedroom · 1 bed · 1 bath,51686051,Michael,,Cotham,51.465786,-2.599881,Entire home/apt,99.0,30,20,2023-12-12,0.53,17,83,17,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01014561
595,33640858,Condo in City of Bristol · ★4.0 · 1 bedroom · 1 bed · 1 bath,185237699,Andrey,,Clifton,51.45259,-2.6105,Entire home/apt,119.0,1,13,2022-02-20,0.23,1,0,0,,Entire condo,Entire home/apt,2,,1 bath,,1.0,[],E01014549
596,33704103,Boutique hotel in City of Bristol · ★4.75 · 1 bedroom · 1 bed · 1 private bath,254057759,Natasha,,Hotwells & Harbourside,51.45602,-2.60758,Private room,123.0,1,8,2023-03-27,0.23,3,344,2,,Room in boutique hotel,Private room,2,,1 private bath,,1.0,[],E01033344
597,33704926,Boutique hotel in City of Bristol · ★4.56 · 1 bedroom · 1 bed · 1 private bath,254057759,Natasha,,Hotwells & Harbourside,51.4556,-2.60698,Private room,117.0,1,25,2023-10-23,0.77,3,361,11,,Room in boutique hotel,Private room,2,,1 private bath,,1.0,[],E01033344
598,33705130,Boutique hotel in City of Bristol · ★4.45 · 1 bedroom · 1 bed · 1 private bath,254057759,Natasha,,Hotwells & Harbourside,51.45586,-2.60713,Private room,69.0,1,33,2023-10-31,0.84,3,362,10,,Room in boutique hotel,Private room,1,,1 private bath,,1.0,[],E01033344
599,33707581,Hotel in Clifton · ★4.0 · 1 bedroom · 1 bed · 1 private bath,254083013,The Rodney Hotel,,Clifton,51.45597,-2.61921,Private room,78.0,1,10,2023-08-15,0.21,3,354,1,,Room in hotel,Private room,2,,1 private bath,,1.0,[],E01014546
600,33707732,Hotel in City of Bristol · ★4.30 · 1 bedroom · 1 bed · 1 private bath,254083013,The Rodney Hotel,,Clifton,51.45666,-2.61894,Private room,74.0,1,20,2023-07-03,0.41,3,352,3,,Room in hotel,Private room,2,,1 private bath,,1.0,[],E01014545
601,33707811,Hotel in City of Bristol · ★4.50 · 1 bedroom · 1 bed · 1 private bath,254083013,The Rodney Hotel,,Clifton,51.45587,-2.61992,Private room,58.0,1,34,2023-10-25,0.84,3,355,13,,Room in hotel,Private room,1,,1 private bath,,1.0,[],E01014546
